ORDER_ID,LINEITEM_ID,OPTION_GROUP_NAME,OPTION_NAME,OPTION_PRICE,OPTION_QUANTITY
65c258acb98fd70a80049f1f,65c258e722e90c8c49067e59,Drip Coffee Options,Add Signature Blend,0,1
65c258acb98fd70a80049f1f,65c258e722e90c8c49067e59,Milk Options,Add No Milk,0,1
654f9ceac6f7e997f909a2cf,654f9d1312e91a8ee30046e9,Milk Options,Add Almond Milk,0,1
64c787171ef230f9d00c6362,64c7874913829cdad00dbb32,Milk Options,Add Almond Milk,0,1
64c787171ef230f9d00c6362,64c7874913829cdad00dbb32,Smoothie Add-ons,Add Protein,1,1
64c787171ef230f9d00c6362,64c7874913829cdad00dbb32,Smoothie Add-ons,Add Avocado,1,1
64c787171ef230f9d00c6362,64c7874913829cdad00dbb32,Smoothie Add-ons,Add Almond Butter,1,1
61b222b462e498e71a89afe8,61b2249c62e498382189b012,Milk Options,Add Oat Milk,0,1
6366a7ae3f9e2f6132270fd2,6366a7af3f9e2f6132270fd7,Bowl Protein Option,Add Meat Sub Chicken,0,1
64e0b06d659831351006cd68,64e0b09e148bd7fdb30d633c,Bacon Egg And Cheese Options,Add Avocado,1,1
64ac57f4cd2580b06f04a875,64ac57f470d22b73160fca08,Bowl Protein Option,Add Meat Sub Pork,0,1
6095176261e4987a7a3ab77e,6095177d61e498a9763ab7c1,Milk Options,Add Almond Milk,0,1
6198ed3262e498f8250afbc2,6198ed6e62e49862260afbc6,Bacon Egg And Cheese Options,No Smokehouse Bacon,0,1
6198ed3262e498f8250afbc2,6198ed6e62e49862260afbc6,Bacon Egg And Cheese Options,No Cheddar,0,1
6198ed3262e498f8250afbc2,6198ed6e62e49862260afbc6,Bacon Egg And Cheese Options,Add Breakfast Chicken Sausage,1,1
610976e8ffd125aa76f8b3be,6109771561e4989a2e3dbbbb,Bagel Choice,Add Plain Bagel,0,1
610976e8ffd125aa76f8b3be,6109771561e4989a2e3dbbbb,Toasted Bagel Options,Add Cream Cheese,0,1
63ee346a33f5d6af19082399,63ee346bee00216a2d0a10a6,Espresso Options,Add Regular,0,1
63ee346a33f5d6af19082399,63ee346bee00216a2d0a10a6,Milk Options,Add Whole Milk,0,1
6457b6fd645ba1da590e3ccb,6457b70a19bbaec6570a33cb,Chipotle Turkey Options,No Avocado,0,1
5fd386ba505ee9191c0dfa10,5fd386ca4f5ee9694337949d,Killer Cobb Salad Options,No Tomato,0,1
60c34dd862e498fe6e9ac434,60c34dd862e498466f9ac437,Bacon Egg And Cheese Options,Add Avocado,1,1
62f51f30a2bb3e1fb7082dd5,62f51f9206ff37cbaa070f72,The Cuban Options,Add Smokehouse Bacon,2,1
63fca19d3033fab4de04ab77,63fca1bb12f8c96617022d69,Bagel Choice,Add Plain Bagel,0,1
63fca19d3033fab4de04ab77,63fca1bb12f8c96617022d69,Toasted Bagel Options,Add Butter With Sea Salt,0,1
630ba5d3bbba3147927434ff,630ba5eb84aa7c389e771810,Breakfast Burrito Options,"No Wrap, Make It A Bowl",0,1
6082c49a62e4981b5b33efd9,6082c5994123d0bd187b23cd,Southwest Sausage Egg And Cheese Options,Add Egg,0,1
6082c49a62e4981b5b33efd9,6082c5994123d0bd187b23cd,Southwest Sausage Egg And Cheese Options,No Breakfast Chicken Sausage,0,1
5f46709a505ee9f1176d95fd,5f4670c437ab46831bb64d5b,Milk Options,Foamed Milk,0,1
5f46709a505ee9f1176d95fd,5f4670c437ab46831bb64d5b,Syrup,Chocolate,0.6,1
5f46709a505ee9f1176d95fd,5f4670c437ab46831bb64d5b,Drink Options,Hot Chocolate,0,1
5f46709a505ee9f1176d95fd,5f4670c437ab46831bb64d5b,Drink Options,Whipped Cream,0,1
649d7b7019f519565003d330,649d7b71beac6ec4a907ca69,Breakfast Burrito Options,Add Breakfast Chicken Sausage,1,1
6512d69ff18dd4c8120d81e2,6512d6e4847b77903c0daaa2,Bacon Egg And Cheese Options,Add Avocado,1,1
64b95a220d3a64a45a0a8b28,64b95af1a3a3e67c870cfe5f,Greek Salad Options,Add Grilled Chicken,2,1
65bfcac1d4b83994350b7e2c,65bfcac1d0ff4c7a3603d633,Chipotle Turkey Options,No Cheddar,0,1
65bfcac1d4b83994350b7e2c,65bfcac1d0ff4c7a3603d633,Chipotle Turkey Options,No Avocado,0,1
65bfcac1d4b83994350b7e2c,65bfcac1d0ff4c7a3603d633,Chipotle Turkey Options,No Chipotle Aioli,0,1
63eb76b23ba8152cbd03e664,63eb76b32c0c47b56d031128,Bagel Choice,Add Plain Bagel,0,1
63eb76b23ba8152cbd03e664,63eb76b32c0c47b56d031128,Loaded Bagel Cream Cheese Options,Add Cream Cheese,0,1
64df8157f57f4b127208d9f3,64df8157ad9727be200b368b,BBQ Plate Options,No Sweet Pickles,0,1
64df8157f57f4b127208d9f3,64df8157ad9727be200b368b,BBQ Plate Sides,Add W/ Baked BBQ Beans,0,1
64df8157f57f4b127208d9f3,64df8157ad9727be200b368b,BBQ Plate Sides,Add W/ Mac N' Cheese,0,1
65312477bc13880fc20a61d9,653124b6d5ce758449067929,Drip Coffee Options,Add Signature Blend,0,1
65312477bc13880fc20a61d9,653124b6d5ce758449067929,Milk Options,Add Light Cream,0,1
65312477bc13880fc20a61d9,653124b6d5ce758449067929,Sugar Options,Add Granulated Sugar,0,1
6145c4be62e498335e7a3012,6145c4be61e4983d2f424da3,Bagel Choice,Add Everything Bagel,0,1
6145c4be62e498335e7a3012,6145c4be61e4983d2f424da3,Toasted Bagel Options,Add Cream Cheese,0,1
63d64d9f60bf37971d06f77b,63d64f5c3dfe8d564c06d93a,Breakfast Burrito Options,Add Breakfast Chicken Sausage,1,1
63d64d9f60bf37971d06f77b,63d64f5c3dfe8d564c06d93a,Breakfast Burrito Options,No Beans,0,1
63d64d9f60bf37971d06f77b,63d64f5c3dfe8d564c06d93a,Breakfast Burrito Options,No Pico De Gallo,0,1
63d64d9f60bf37971d06f77b,63d64f5c3dfe8d564c06d93a,Breakfast Burrito Options,No Peppers,0,1
658189992cba581e5f0511cf,6581899a7ab5c24c6c00ee7a,Chipotle Turkey Options,No Smokehouse Bacon,0,1
60ec65d7a0fa7a3d2ef5c45f,60ec662462e4988b6a9c5455,Milk Options,Add Almond Milk,0,1
62effc40f8e4e42cc30e512e,62effc722cc6641306038540,Bacon Egg And Cheese Options,Add Avocado,1,1
61ace6174123d0c329c895e1,61ace62561e498971f168e30,Avocado Toast Options,Add Egg Salad,1,1
61912e4a61e498142ed385e6,61912e7c62e498133680e8ab,Breakfast Burrito Options,Add Heritage Smoked Ham,1,1
61912e4a61e498142ed385e6,61912e7c62e498133680e8ab,Breakfast Burrito Options,No Avocado,0,1
61912e4a61e498142ed385e6,61912e7c62e498133680e8ab,Breakfast Burrito Options,No Peppers,0,1
61912e4a61e498142ed385e6,61912e7c62e498133680e8ab,Breakfast Burrito Options,No Pico De Gallo,0,1
6599838f7fa52c4fb4061efa,659983af2c78f5906b09ab97,Milk Options,Add Whole Milk,0,1
636e873544d81d1922042189,636e873687940dc06808e426,Milk Options,Add Skim Milk,0,1
646397c23c7084004c025a27,646397dd1520304de40dc6d2,Milk Options,Add Coconut Milk,0,1
646397c23c7084004c025a27,646397dd1520304de40dc6d2,Smoothie Add-ons,Add Protein,1,1
65d0eb5a3143bd18ec0c9d6b,65d0eb9d291d99f17d0dd409,Carnitas Torta Options,Add Wheat Wrap,0,1
63ea6ac00323786b7c08c150,63ea6b0995d1fc122000e23e,Buffalo Chicken Wrap Options,Add Smokehouse Bacon,2,1
64d7a9dd062fb277550ccd5a,64d7a9fd016488d7d40b4ce8,Chipotle Turkey Options,No Smokehouse Bacon,0,1
6245b93c098a893add5f25b4,6245ba66fbd86732e70824fd,Bacon Egg And Cheese Options,Add Heritage Smoked Ham,2,1
64ca67e71c637aec2b08c5a9,64ca6857b0b8b4033505ef85,Bowl Protein Option,Add Meat Sub Chicken,0,1
63372ece4064cc83350c52a5,633734f5c507f4c7c10e222b,Chop Salad Options,Add Grilled Chicken,2,1
63372ece4064cc83350c52a5,633734f5c507f4c7c10e222b,Chop Salad Options,"No Dressing, Dressing On The Side",0,1
64a2d7bd72e13519bd07032c,64a2d7e1e72cbaff970545b6,Bacon Egg And Cheese Options,Add Wrap Breakfast,2,1
637e140e7c03861d0456987e,637e1443f81b6458c6194e48,BLAT Options,Add Chicken Salad,2,1
637e140e7c03861d0456987e,637e1443f81b6458c6194e48,BLAT Options,Add Wheat Wrap,0,1
6537e80d84aa46caaf08fc45,6537e80e2a37b8521f06c1b7,Greek Salad Options,Add Grilled Chicken,2,1
6537e80d84aa46caaf08fc45,6537e80e2a37b8521f06c1b7,Greek Salad Options,Add Extra Dressing,0,1
6239f85015eac814de30b393,6239f897b89ac52c204963d3,Chop Salad Options,No Dressing,0,1
62695dde83528a072c5db98c,6269623920257f619b0fd219,Quesadilla Options,Add Peppers And Onions,1,1
5f070635505ee90f677b23c8,5f070638505ee9c8677b23c7,Milk Options,Foamed Milk,0,1
5f070635505ee90f677b23c8,5f070638505ee9c8677b23c7,Syrup,Chocolate,0.6,1
5f070635505ee90f677b23c8,5f070638505ee9c8677b23c7,Drink Options,Espresso,0,1
5f070635505ee90f677b23c8,5f070638505ee9c8677b23c7,Drink Options,Hot Chocolate,0,1
5f070635505ee90f677b23c8,5f070638505ee9c8677b23c7,Drink Options,Whipped Cream,0,1
6583091e0500d489fc062d50,6583091feed1f41bc703276d,Bacon Egg And Cheese Options,Add Avocado,1,1
64de6e5a93058a2b49027794,64de6e5a278b54cce805ef3a,The Cuban Options,Add Gluten Free Bread,1,1
6407682d2e7ed954eb0ab20c,6407682dfe0c6c78f70f97d4,Caesar Salad Options,Add Line Caught Albacore Tuna Salad,3,1
6407682d2e7ed954eb0ab20c,6407682dfe0c6c78f70f97d4,Caesar Salad Options,Add Extra Dressing,0,1
6565f077d0af3f9d8803a2ac,6565f07712874842a70c2030,Bacon Egg And Cheese Options,Add Breakfast Chicken Sausage,1,1
6565f077d0af3f9d8803a2ac,6565f07712874842a70c2030,Bacon Egg And Cheese Options,No Smokehouse Bacon,0,1
62d57d03b6b10d642e1ee734,62d57d04fc67c2ae0409da51,Breakfast Burrito Options,No Pico De Gallo,0,1
633713cd1160ac67db523a14,633713d8bb6283acd002b4b3,Falafel Wrap Options,No Pickled Eggplant,0,1
63baede001c1da16710f7ab5,63baede1c0b91ee96e0dc057,Chilaquiles Options,Add Heritage Pulled Pork,2,1
65241f1b7570aeca9d09d47d,65241fcd05ad2adc6407aa1c,Breakfast Burrito Options,Add Breakfast Chicken Sausage,1,1
62b635793fdbbf254f06ab3e,62b636bfb5bd11a1fc0074de,Grilled Chicken BLAT Options,Add Cheddar,1,1
62b635793fdbbf254f06ab3e,62b636bfb5bd11a1fc0074de,Grilled Chicken BLAT Options,No Avocado,0,1
65c6554fa61f70961b01200a,65c655c48a78b3d11d063885,Bowl Protein Option,Add Meat Sub Chicken,0,1
638791df0fe685660c053c77,63879224da97484a8121fb21,Bowl Protein Option,Add Meat Sub Chicken,0,1
60d6059ba0fa7a6f55a12bd5,60d60764ffd1253067084f42,Chop Salad Options,"Add Dressing, Dressing On The Side",0,1
63ab33d2c716eba1b2086338,63ab3434944544109e0383cd,The Cuban Options,Add Smokehouse Bacon,2,1
63ab33d2c716eba1b2086338,63ab3434944544109e0383cd,The Cuban Options,Add Gluten Free Bread,1,1
63d94b3bfab4beb0840c3d6d,63d94b3cfab4beb0840c3d73,Bacon Egg And Cheese Options,Add Wrap Breakfast,0,1
63dbda82cafa4b0ada0ee9f8,63dbda837f250cb0a9045341,Caesar Salad Options,Add Grilled Chicken,2,1
6553c159ca220242710230f4,6553c15945466981de0e6253,Steak And Cheese Options,Add Smokehouse Bacon,2,1
631b37ffecef91133448eddc,631b380d32654c373e6f8e16,44 Burger Options,No Cheese,0,1
631b37ffecef91133448eddc,631b380d32654c373e6f8e16,44 Burger Options,Add Sweet Pickles,0,1
631b37ffecef91133448eddc,631b380d32654c373e6f8e16,44 Burger Options,Add Ketchup,0,1
631b37ffecef91133448eddc,631b380d32654c373e6f8e16,44 Burger Options,Add Mayo,0,1
64c3eefe5dcf8032cc0c0854,64c3efd8f88bb17dba0ca44b,BLAT Options,Add Cheddar,1,1
65a95f00be57ee4e37071a3d,65a95f018091aba7a802722e,Chipotle Turkey Options,No Cheddar,0,1
65a95f00be57ee4e37071a3d,65a95f018091aba7a802722e,Chipotle Turkey Options,No Chipotle Aioli,0,1
60bb993161e4983144b51501,60bb9931a0fa7a041586d944,Espresso Options,Add Regular,0,1
60bb993161e4983144b51501,60bb9931a0fa7a041586d944,Milk Options,Add Whole Milk,0,1
613493b862e498d36ace64e0,6134966562e498d47fce6481,Bacon Egg And Cheese Options,No Smokehouse Bacon,0,1
64834cfb4992d262b0087933,64834d179bd08e88c70fc1ed,Bowl Protein Option,Add Meat Sub Chicken,0,1
63ed1de155037205f5047714,63ed1de2095d6b5bee0d300e,BBQ Plate Options,No Sweet Pickles,0,1
63ed1de155037205f5047714,63ed1de2095d6b5bee0d300e,BBQ Plate Sides,Add W/ Potato Salad,0,1
63ed1de155037205f5047714,63ed1de2095d6b5bee0d300e,BBQ Plate Sides,Add W/ Baked BBQ Beans,0,1
65b25e4dbeb3823c2d0359c2,65b25f19de8d0ba98a0902bf,Bacon Egg And Cheese Options,"No Brioche, Substitute Bagel",1,1
6138e6ab62e49823684b61b4,6138e6b761e498f361fbd2b8,BLAT Options,Add Cheddar,1,1
64244b6111be511f56075417,64244b8f4501f80ff307dee8,Chipotle Turkey Options,Add Wheat Wrap,0,1
636a46537dd3722b2c3b9a94,636a4670983868784b6af80f,Breakfast Burrito Options,Add Heritage Pulled Pork,2,1
636a46537dd3722b2c3b9a94,636a4670983868784b6af80f,Breakfast Burrito Options,No Peppers,0,1
636a46537dd3722b2c3b9a94,636a4670983868784b6af80f,Breakfast Burrito Options,"No Wrap, Make It A Bowl",0,1
64a6e146ffa4bc52840f0a60,64a6e2a46e048cff6500a3d0,Milk Options,Add Almond Milk,0,1
64a6e146ffa4bc52840f0a60,64a6e2a46e048cff6500a3d0,Smoothie Add-ons,Add Protein,1,1
62cf4f8e351bc65e2f0acdd3,62cf4f8ec798a937d412eda3,Espresso Options,Add Regular,0,1
62cf4f8e351bc65e2f0acdd3,62cf4f8ec798a937d412eda3,Milk Options,Add Skim Milk,0,1
650874404466ab67680accd7,650874ac05308a44b10aac10,Southwest Sausage Egg And Cheese Options,Add Smokehouse Bacon,2,1
650874404466ab67680accd7,650874ac05308a44b10aac10,Southwest Sausage Egg And Cheese Options,No Avocado,0,1
650874404466ab67680accd7,650874ac05308a44b10aac10,Southwest Sausage Egg And Cheese Options,No Chipotle Aioli,0,1
64ce38ae365b3dc9ca04d432,64ce38aee196f83ed308ce25,Bacon Egg And Cheese Options,Add Heritage Smoked Ham,2,1
64ce38ae365b3dc9ca04d432,64ce38aee196f83ed308ce25,Bacon Egg And Cheese Options,Add Avocado,1,1
63ee439546afb656830ae289,63ee4444cfb7072368091465,Chilaquiles Options,Add Grilled Chicken,2,1
63ee439546afb656830ae289,63ee4444cfb7072368091465,Chilaquiles Options,No Salsa Roja,0,1
63ee439546afb656830ae289,63ee4444cfb7072368091465,Chilaquiles Options,No Pico De Gallo,0,1
6380f17343fb5ec67f0f5e1a,6380f7e4107f5c484e619de5,Bacon Egg And Cheese Options,Add Wrap Breakfast,2,1
63c59cc0f4ffbe50f301eee7,63c59cc09375c1a45e06d062,Chipotle Turkey Options,No Tomato,0,1
6454fde8d9135806170ee90b,6454fe1bd61ea653ce0f6c8d,Breakfast Burrito Options,Add Smokehouse Bacon,2,1
6454fde8d9135806170ee90b,6454fe1bd61ea653ce0f6c8d,Breakfast Burrito Options,Add Breakfast Chicken Sausage,1,1
65b2929b30579e03770a3a5c,65b29312fdb1eb8034064a15,BLAT Options,Add Grilled Chicken,2,1
639bbfbd133b028cf00bbf39,639bc0fa76daf4f8cf032a8e,Buffalo Chicken Wrap Options,Add Smokehouse Bacon,2,1
654518069da2b9c2110b2055,654518078133cc12e80f3a97,Wagyu Barbacoa Bowl Options,Add Extra Roast Beef,3,1
650f0eb88e21275da20b7900,650f0f847996eedfc30a7f0b,Pork Roll Options,Add Avocado,1,1
62d2cc5c5846ae9e0e095514,62d2cd4a9a3287784d136af7,Bagel Choice,Add Everything Bagel,0,1
62d2cc5c5846ae9e0e095514,62d2cd4a9a3287784d136af7,Loaded Bagel Cream Cheese Options,Add Scallion Cream Cheese,0,1
63e789f6091217a4b603fb67,63e78a79336eaf52820d346b,Drip Coffee Options,Add Signature Blend,0,1
63e789f6091217a4b603fb67,63e78a79336eaf52820d346b,Milk Options,Add No Milk,0,1
61eaae0379d5d764317674e9,61eaae034c948d0a7e288b76,Breakfast Burrito Options,"No Wrap, Make It A Bowl",0,1
61eaae0379d5d764317674e9,61eaae034c948d0a7e288b76,Breakfast Burrito Options,Add Breakfast Chicken Sausage,1,1
63e79f1d4d195f875a03150c,63e79fbe0584797ce9025828,Bagel Choice,Add Everything Bagel,0,1
63e79f1d4d195f875a03150c,63e79fbe0584797ce9025828,Toasted Bagel Options,Add Scallion Cream Cheese,0,1
60783a3affd125d51c2b5d9b,60783a3da0fa7ad31e30de94,BLAT Options,Lettuce,0,1
60783a3affd125d51c2b5d9b,60783a3da0fa7ad31e30de94,BLAT Options,Tomato,0,1
60783a3affd125d51c2b5d9b,60783a3da0fa7ad31e30de94,BLAT Options,Mayo,0,1
60783a3affd125d51c2b5d9b,60783a3da0fa7ad31e30de94,BLAT Options,Avocado,0,1
60bb8e0b61e498e41fb514fa,60bb8e5effd1255b6d21416f,Caesar Salad Options,Add Grilled Chicken,2,1
60e70af7ffd1254867f00396,60e70af7ffd1254e67f00391,Espresso Options,Add Regular,0,1
60e70af7ffd1254867f00396,60e70af7ffd1254e67f00391,Milk Options,Add Whole Milk,0,1
65999756983060b71907e3c2,65999780414bf02d7507c0d5,Breakfast Burrito Options,No Peppers,0,1
651ed6c1adc9f5785b0c07bf,651ed6e73b89522c1a0552d7,Quesadilla Options,Add Peppers And Onions,1,1
62b0a0ab7a54091f2a1dd0be,62b0a16f474580d4a1055b73,Chop Salad Options,No Salami,0,1
62b0a0ab7a54091f2a1dd0be,62b0a16f474580d4a1055b73,Chop Salad Options,Add Extra Dressing,0,1
63e784f117d2235c090261da,63e784f117d2235c090261df,Chipotle Turkey Options,No Avocado,0,1
65328897593d6289c408a2e0,65328a77121759c13b07f9d5,Milk Options,Add Whole Milk,0,1
65858dde33caea8285058cc3,65858ddfacaf10199c0da4a4,Smoothie Add-ons,Add Protein,1,1
633320d27c2545529a088448,63332124d46a9530ad791719,Steak And Cheese Options,Add Extra Roast Beef,3,1
63122528d65fd2ce5e047a6e,63122539ee8b54af0d080e08,Bagel Choice,Add Everything Bagel,0,1
63122528d65fd2ce5e047a6e,63122539ee8b54af0d080e08,Loaded Bagel Cream Cheese Options,Add Scallion Cream Cheese,0,1
63122528d65fd2ce5e047a6e,63122539ee8b54af0d080e08,Loaded Bagel Options,No Capers,0,1
64945b826a29134c7b016fd5,64945bd875a9c774ac021274,Bowl Protein Option,Add Meat Sub Chicken,0,1
62b8911074cea23a93559c83,62b8922d9d195b8e7201910b,Chipotle Turkey Options,No Chipotle Aioli,0,1
626287b3b3402f51c30f02f2,626287b4d9120006c425a666,Espresso Options,Add Regular,0,1
626287b3b3402f51c30f02f2,626287b4d9120006c425a666,Milk Options,Add Whole Milk,0,1
6514453289a3b78b3f0bf505,6514453223f7862240029f6c,Bowl Protein Option,Add Meat Sub Chicken,0,1
6514453289a3b78b3f0bf505,6514453223f7862240029f6c,Quinoa Bowl Options,No Green Onion,0,1
6514453289a3b78b3f0bf505,6514453223f7862240029f6c,Quinoa Bowl Options,No Cabbage,0,1
6514453289a3b78b3f0bf505,6514453223f7862240029f6c,Quinoa Bowl Options,No Cilantro,0,1
62f6611b6662e120840a7af9,62f6615182618c18b057f508,Chilaquiles Options,Add Egg,1,1
62f6611b6662e120840a7af9,62f6615182618c18b057f508,Chilaquiles Options,No Peppers,0,1
62b88a5b4d129518c50a79d0,62b88accfb76f23fad0108ee,BLAT Options,Add Chicken Salad,2,1
659ecad97b6ad52781022e94,659ecaf802ff06ef880ac884,Greek Salad Options,No Olive,0,1
61be03b547588e2b827726a8,61be04104441b26ff54b783d,Bagel Choice,Add Everything Bagel,0,1
61be03b547588e2b827726a8,61be04104441b26ff54b783d,Loaded Bagel Cream Cheese Options,Add Scallion Cream Cheese,0,1
62f7a76d5aa44c2c9d28c42a,62f7a7bb04adf77ba400d539,Espresso Options,Add Regular,0,1
62f7a76d5aa44c2c9d28c42a,62f7a7bb04adf77ba400d539,Milk Options,Add Oat Milk,0,1
64a59921a7964539440e7338,64a599345488e91b8e0d55fb,Quesadilla Options,Add Onion,0,1
62e3e53319661b722a3c7939,62e3e5514eabe417697bb4a3,Milk Options,Add Whole Milk,0,1
620a4f89cae2d86a717d7af9,620a50061271d374fd2ba0d3,Ham Hot Honey Egg And Cheese Options,Add Smokehouse Bacon,1,1
620a4f89cae2d86a717d7af9,620a50061271d374fd2ba0d3,Ham Hot Honey Egg And Cheese Options,Add Breakfast Chicken Sausage,1,1
620a4f89cae2d86a717d7af9,620a50061271d374fd2ba0d3,Ham Hot Honey Egg And Cheese Options,No Heritage Smoked Ham,0,1
6122328061e4986b4b5a063d,612232f361e49843485a0644,Drip Coffee Options,Add Monadnock Medium Roast,0,1
6122328061e4986b4b5a063d,612232f361e49843485a0644,Milk Options,Add Whole Milk,0,1
6122328061e4986b4b5a063d,612232f361e49843485a0644,Sugar Options,Add Splenda,0,1
5f9c696a4f5ee9bb1454d81f,5f9c696b4f5ee9b41454d81f,Espresso Options,Add Regular,0,1
5f9c696a4f5ee9bb1454d81f,5f9c696b4f5ee9b41454d81f,Milk Options,Add Whole Milk,0,1
648b5a57a2ea6ba3fe085094,648b5a87fb48c4c18a0d83fa,Milk Options,Add Whole Milk,0,1
636ceac05ac620623b6a7ac7,636ceaf11930f6322e566d4e,Bagel Choice,Add Everything Bagel,0,1
636ceac05ac620623b6a7ac7,636ceaf11930f6322e566d4e,Toasted Bagel Options,Add Scallion Cream Cheese,0,1
61acaff162e498fd35262e7c,61acb0be61e49834636694b1,Espresso Options,Add Regular,0,1
61acaff162e498fd35262e7c,61acb0be61e49834636694b1,Milk Options,Add Skim Milk,0,1
61acaff162e498fd35262e7c,61acb0be61e49834636694b1,Drink Options,No Whipped Cream,0,1
63dbe8e7c5387e0c150b8736,63dbe8e7544bdfb8420be4ff,Chop Salad Options,Add Grilled Chicken,2,1
63dbe8e7c5387e0c150b8736,63dbe8e7544bdfb8420be4ff,Chop Salad Options,Add Extra Dressing,0,1
63dbe8e7c5387e0c150b8736,63dbe8e7544bdfb8420be4ff,Chop Salad Options,"No Dressing, Dressing On The Side",0,1
64762f93863b3263850e495c,64762fefbf16fa6673004e05,Chipotle Turkey Options,No Lettuce,0,1
64762f93863b3263850e495c,64762fefbf16fa6673004e05,Chipotle Turkey Options,No Tomato,0,1
64762f93863b3263850e495c,64762fefbf16fa6673004e05,Chipotle Turkey Options,No Chipotle Aioli,0,1
60abcf15a0fa7af1327b243f,60abcf1561e498c33fc98f5e,Caesar Salad Options,Add Grilled Chicken,2,1
60abcf15a0fa7af1327b243f,60abcf1561e498c33fc98f5e,Caesar Salad Options,Add Wheat Wrap,0,1
621a73d70f9f0e3ec94a0138,621a7480ea12d508df1eaab7,Milk Options,Add Oat Milk,0,1
621a73d70f9f0e3ec94a0138,621a7480ea12d508df1eaab7,Smoothie Add-ons,Add Greek Yogurt,1,1
60dc84a161e4986677a14fb2,60dc84d1ffd1253d62eade43,Espresso Options,Add Regular,0,1
6052253962e498a17c8b462f,6052258761e498c420246f84,CT Grilled Chicken BLAT Options,Add Cheddar,1,1
6052253962e498a17c8b462f,6052258761e498c420246f84,CT Grilled Chicken BLAT Options,No Lettuce,0,1
6052253962e498a17c8b462f,6052258761e498c420246f84,CT Grilled Chicken BLAT Options,No Tomato,0,1
65ca2ff40fd56900cc0af2f1,65ca30201a0c9540400fafa0,Drip Coffee Options,Add Decaf Roast,0,1
65ca2ff40fd56900cc0af2f1,65ca30201a0c9540400fafa0,Milk Options,Add Oat Milk,0,1
60c5d48b62e498162d4c0c76,60c5d53462e498192d4c0c79,Milk Options,Add Coconut Milk,0,1
62e16e781a0cac1922010ad3,62e16f243aff7a57d10a98ea,Buffalo Chicken Wrap Options,No Tomato,0,1
60d8a05e4123d0ee2c41d3d8,60d8a06461e4989a050c1747,Cracked Oats Oatmeal Options,Add Fresh Bananas,0.5,1
60d8a05e4123d0ee2c41d3d8,60d8a06461e4989a050c1747,Cracked Oats Oatmeal Options,Add Chopped Pecans,1,1
60d8a05e4123d0ee2c41d3d8,60d8a06461e4989a050c1747,Cracked Oats Oatmeal Options,Add Dried Fruit,1,1
6227a0104ec8e21bfa05043b,6227a049d2dc5a024a75a7ef,Espresso Options,Add Regular,0,1
6227a0104ec8e21bfa05043b,6227a049d2dc5a024a75a7ef,Milk Options,Add Skim Milk,0,1
630f543d779bb60db43d28d9,630f54610d4bd60ee26a7c15,Avocado Toast Options,Add Egg,1,1
63067ea7c550ffa3e7066276,63067f02c9d05f00070acca7,Wagyu Barbacoa Bowl Options,Add Avocado,1,1
62a0c5a88acb43592b0fc304,62a0c6138ac7154756082501,Chili Chicken Bowl Options,No Cilantro,0,1
620a62c58d0b5c58f30d60e8,620a62ca4318b97c4121d475,Bacon Egg And Cheese Options,No Smokehouse Bacon,0,1
620a62c58d0b5c58f30d60e8,620a62ca4318b97c4121d475,Bacon Egg And Cheese Options,Add Avocado,1,1
6385fbf16823d013091b52cc,6385fc012fd7775d4d7d5ea1,Milk Options,Add Almond Milk,0,1
6385fbf16823d013091b52cc,6385fc012fd7775d4d7d5ea1,Smoothie Add-ons,Add Cacao,1,1
6385fbf16823d013091b52cc,6385fc012fd7775d4d7d5ea1,Smoothie Add-ons,Add Almond Butter,1,1
6385fbf16823d013091b52cc,6385fc012fd7775d4d7d5ea1,Smoothie Add-ons,Add Greek Yogurt,1,1
6425d66b5e698518ed0cd73b,6425d6bacf0ec08d79057559,BLAT Options,Add Cheddar,1,1
6425d66b5e698518ed0cd73b,6425d6bacf0ec08d79057559,BLAT Options,No Mayo,0,1
6425d66b5e698518ed0cd73b,6425d6bacf0ec08d79057559,BLAT Options,No Avocado,0,1
644fe5491f9a8e6444048d2f,644fe560769e926c6b024382,Bowl Protein Option,Add Meat Sub Pork,0,1
5f5f9bd54f5ee9ba747b23e6,5f5f9bd5adb0d541647b242a,Vegetables,No,0,1
5f5f9bd54f5ee9ba747b23e6,5f5f9bd5adb0d541647b242a,Vegetables,No,0,1
5f5f9bd54f5ee9ba747b23e6,5f5f9bd5adb0d541647b242a,Vegetables,No,0,1
5f5f9bd54f5ee9ba747b23e6,5f5f9bd5adb0d541647b242a,Vegetables,No,0,1
5f5f9bd54f5ee9ba747b23e6,5f5f9bd5adb0d541647b242a,Vegetables,No,0,1
5f5f9bd54f5ee9ba747b23e6,5f5f9bd5adb0d541647b242a,Vegetables,No,0,1
5f5f9bd54f5ee9ba747b23e6,5f5f9bd5adb0d541647b242a,Vegetables,No,0,1
5f5f9bd54f5ee9ba747b23e6,5f5f9bd5adb0d541647b242a,Vegetables,No,0,1
61228ea4a0fa7afd0cdb6546,61228ebb61e4983d2fc320e9,Drip Coffee Options,"Add Sumatra Takengon, Fair Trade Organic",0,1
61228ea4a0fa7afd0cdb6546,61228ebb61e4983d2fc320e9,Milk Options,Add Light Cream,0,1
629c8e3b1c78cb498420e339,629c8e3b53bfb86c520d80ae,BLAT Options,No Avocado,0,1
